chrs,names,ids
chr1,VWA5B1,ENSG00000158816
chr1,ENSG00000226664,ENSG00000226664
chr1,LINC01141,ENSG00000236963
chr1,ENSG00000226487,ENSG00000226487
chr1,ENSG00000284641,ENSG00000284641
chr1,ENSG00000284743,ENSG00000284743
chr1,CAMK2N1,ENSG00000162545
chr1,ENSG00000289402,ENSG00000289402
chr1,MUL1,ENSG00000090432
chr1,RPS4XP4,ENSG00000215520
chr1,FAM43B,ENSG00000183114
chr1,CDA,ENSG00000158825
chr1,PINK1,ENSG00000158828
chr1,MIR6084,ENSG00000284005
chr1,PINK1-AS,ENSG00000117242
chr1,DDOST,ENSG00000244038
chr1,KIF17,ENSG00000117245
chr1,ENSG00000235432,ENSG00000235432
chr1,SH2D5,ENSG00000189410
chr1,ENSG00000233069,ENSG00000233069
chr1,HP1BP3,ENSG00000127483
chr1,EIF4G3,ENSG00000075151
chr1,RNU7-200P,ENSG00000251914
chr1,MIR1256,ENSG00000221808
chr1,RPS15AP6,ENSG00000233072
chr1,ENSG00000236073,ENSG00000236073
chr1,HSPE1P27,ENSG00000235112
chr1,ENSG00000287192,ENSG00000287192
chr1,ECE1,ENSG00000117298
chr1,ENSG00000236936,ENSG00000236936
chr1,ECE1-AS1,ENSG00000231105
chr1,PPP1R11P1,ENSG00000236216
chr1,PDE4DIPP10,ENSG00000228823
chr1,ENSG00000236009,ENSG00000236009
chr1,NBPF2P,ENSG00000227001
chr1,HS6ST1P1,ENSG00000187952
chr1,CROCCP5,ENSG00000186543
chr1,NBPF3,ENSG00000142794
chr1,PFN1P10,ENSG00000176378
chr1,ALPL,ENSG00000162551
chr1,ENSG00000289715,ENSG00000289715
chr1,LINC02596,ENSG00000233431
chr1,RAP1GAP,ENSG00000076864
chr1,USP48,ENSG00000090686
chr1,ENSG00000231978,ENSG00000231978
chr1,LDLRAD2,ENSG00000187942
chr1,HSPG2,ENSG00000142798
chr1,ENSG00000232037,ENSG00000232037
chr1,ENSG00000283234,ENSG00000283234
chr1,CELA3B,ENSG00000219073
chr1,ENSG00000285959,ENSG00000285959
chr1,RN7SL386P,ENSG00000273610
chr1,RNU6-1022P,ENSG00000201919
chr1,CELA3A,ENSG00000142789
chr1,RN7SL186P,ENSG00000278124
chr1,RNU6-776P,ENSG00000201273
chr1,LINC01635,ENSG00000228397
chr1,LINC00339,ENSG00000218510
chr1,ENSG00000289694,ENSG00000289694
chr1,CDC42-AS1,ENSG00000285752
chr1,ENSG00000285794,ENSG00000285794
chr1,CDC42,ENSG00000070831
chr1,CDC42-IT1,ENSG00000230068
chr1,MPHOSPH6P1,ENSG00000271428
chr1,WNT4,ENSG00000162552
chr1,ENSG00000285873,ENSG00000285873
chr1,MIR4418,ENSG00000266564
chr1,PPIAP34,ENSG00000234397
chr1,ENSG00000279625,ENSG00000279625
chr1,ZBTB40,ENSG00000184677
chr1,ZBTB40-IT1,ENSG00000237200
chr1,EPHA8,ENSG00000070886
chr1,MIR6127,ENSG00000276835
chr1,C1QA,ENSG00000173372
chr1,ENSG00000289692,ENSG00000289692
chr1,C1QC,ENSG00000159189
chr1,C1QB,ENSG00000173369
chr1,EPHB2,ENSG00000133216
chr1,MIR4684,ENSG00000265422
chr1,ENSG00000225952,ENSG00000225952
chr1,MIR4253,ENSG00000264014
chr1,LACTBL1,ENSG00000215906
chr1,TEX46,ENSG00000227868
chr1,KDM1A,ENSG00000004487
chr1,ENSG00000240553,ENSG00000240553
chr1,MIR3115,ENSG00000263793
chr1,ENSG00000266802,ENSG00000266802
chr1,LUZP1,ENSG00000169641
chr1,ENSG00000229010,ENSG00000229010
chr1,RNU6-514P,ENSG00000206935
chr1,RNU6-135P,ENSG00000252578
chr1,ENSG00000289014,ENSG00000289014
chr1,HTR1D,ENSG00000179546
chr1,ENSG00000215381,ENSG00000215381
chr1,LINC01355,ENSG00000261326
chr1,ENSG00000284726,ENSG00000284726
chr1,HNRNPR,ENSG00000125944
chr1,ZNF436,ENSG00000125945
chr1,ZNF436-AS1,ENSG00000249087
chr1,ENSG00000271420,ENSG00000271420
chr1,TCEA3,ENSG00000204219
chr1,ENSG00000232482,ENSG00000232482
chr1,ASAP3,ENSG00000088280
chr1,E2F2,ENSG00000007968
chr1,ENSG00000235052,ENSG00000235052
chr1,ID3,ENSG00000117318
chr1,ENSG00000285802,ENSG00000285802
chr1,MDS2,ENSG00000197880
chr1,EEF1A1P48,ENSG00000229239
chr1,RPL11,ENSG00000142676
chr1,ELOA-AS1,ENSG00000236810
chr1,ELOA,ENSG00000011007
chr1,PITHD1,ENSG00000057757
chr1,ENSG00000289835,ENSG00000289835
chr1,LYPLA2,ENSG00000011009
chr1,GALE,ENSG00000117308
chr1,HMGCL,ENSG00000117305
chr1,FUCA1,ENSG00000179163
chr1,CNR2,ENSG00000188822
chr1,BTBD6P1,ENSG00000229106
chr1,ENSG00000232557,ENSG00000232557
chr1,MIR378F,ENSG00000264926
chr1,H3P1,ENSG00000230228
chr1,PNRC2,ENSG00000189266
chr1,SRSF10,ENSG00000188529
chr1,RPL36P5,ENSG00000215905
chr1,ENSG00000225315,ENSG00000225315
chr1,MYOM3,ENSG00000142661
chr1,MYOM3-AS1,ENSG00000230703
chr1,IL22RA1,ENSG00000142677
chr1,IFNLR1,ENSG00000185436
chr1,GRHL3,ENSG00000158055
chr1,LINC02800,ENSG00000230023
chr1,GRHL3-AS1,ENSG00000232298
chr1,STPG1,ENSG00000001460
chr1,NIPAL3,ENSG00000001461
chr1,ENSG00000288982,ENSG00000288982
chr1,RCAN3AS,ENSG00000286061
chr1,RCAN3,ENSG00000117602
chr1,NCMAP-DT,ENSG00000264443
chr1,NCMAP,ENSG00000184454
chr1,ENSG00000227312,ENSG00000227312
chr1,SRRM1,ENSG00000133226
chr1,ENSG00000284699,ENSG00000284699
chr1,CLIC4,ENSG00000169504
chr1,RNU6-1208P,ENSG00000238482
chr1,RUNX3,ENSG00000020633
chr1,MIR6731,ENSG00000278034
chr1,RUNX3-AS1,ENSG00000229162
chr1,ENSG00000261025,ENSG00000261025
chr1,MIR4425,ENSG00000264371
chr1,LINC02793,ENSG00000285823
chr1,ENSG00000233755,ENSG00000233755
chr1,IFITM3P7,ENSG00000233419
chr1,ENSG00000231953,ENSG00000231953
chr1,SYF2,ENSG00000117614
chr1,ENSG00000284602,ENSG00000284602
chr1,ENSG00000284657,ENSG00000284657
chr1,RSRP1,ENSG00000117616
chr1,ENSG00000272432,ENSG00000272432
chr1,ENSG00000261349,ENSG00000261349
chr1,RHD,ENSG00000187010
chr1,SDHDP6,ENSG00000224183
chr1,ENSG00000259984,ENSG00000259984
chr1,TMEM50A,ENSG00000183726
chr1,RHCE,ENSG00000188672
chr1,ENSG00000238084,ENSG00000238084
chr1,MACO1,ENSG00000204178
chr1,LDLRAP1,ENSG00000157978
chr1,ENSG00000225643,ENSG00000225643
chr1,MAN1C1,ENSG00000117643
chr1,ENSG00000233478,ENSG00000233478
chr1,SELENON,ENSG00000162430
chr1,ENSG00000255054,ENSG00000255054
chr1,ENSG00000228172,ENSG00000228172
chr1,MTFR1L,ENSG00000117640
chr1,ENSG00000272478,ENSG00000272478
chr1,AUNIP,ENSG00000127423
chr1,ENSG00000236528,ENSG00000236528
chr1,PAQR7,ENSG00000182749
chr1,STMN1,ENSG00000117632
chr1,SNRPFP2,ENSG00000229786
chr1,ENSG00000223624,ENSG00000223624
chr1,MIR3917,ENSG00000283938
chr1,PAFAH2,ENSG00000158006
chr1,RNU6-110P,ENSG00000207237
chr1,ENSG00000252190,ENSG00000252190
chr1,ENSG00000252691,ENSG00000252691
chr1,EXTL1,ENSG00000158008
chr1,SLC30A2,ENSG00000158014
chr1,ENSG00000284309,ENSG00000284309
chr1,TRIM63,ENSG00000158022
chr1,PDIK1L,ENSG00000175087
chr1,FAM110D,ENSG00000197245
chr1,C1orf232,ENSG00000282872
chr1,ZNF593OS,ENSG00000236782
chr1,ZNF593,ENSG00000142684
chr1,CNKSR1,ENSG00000142675
chr1,CATSPER4,ENSG00000188782
chr1,ZPLD2P,ENSG00000236155
chr1,ENSG00000278572,ENSG00000278572
chr1,CEP85,ENSG00000130695
chr1,ENSG00000270733,ENSG00000270733
chr1,SH3BGRL3,ENSG00000142669
chr1,UBXN11,ENSG00000158062
chr1,CD52,ENSG00000169442
chr1,CRYBG2,ENSG00000176092
chr1,ENSG00000225854,ENSG00000225854
chr1,ZNF683,ENSG00000176083
chr1,LIN28A,ENSG00000131914
chr1,DHDDS,ENSG00000117682
chr1,ENSG00000223583,ENSG00000223583
chr1,DHDDS-AS1,ENSG00000225891
chr1,HMGN2,ENSG00000198830
chr1,DPPA2P2,ENSG00000224129
chr1,RPS6KA1,ENSG00000117676
chr1,MIR1976,ENSG00000238705
chr1,RN7SL679P,ENSG00000243905
chr1,RNU7-29P,ENSG00000252429
chr1,ENSG00000289452,ENSG00000289452
chr1,ENSG00000229247,ENSG00000229247
chr1,ENSG00000238316,ENSG00000238316
chr1,ENSG00000235069,ENSG00000235069
chr1,ENSG00000260063,ENSG00000260063
chr1,ENSG00000290006,ENSG00000290006
chr1,ARID1A,ENSG00000117713
chr1,PIGV,ENSG00000060642
chr1,RN7SL165P,ENSG00000241188
chr1,ENSG00000287810,ENSG00000287810
chr1,ZDHHC18,ENSG00000204160
chr1,SFN,ENSG00000175793
chr1,GPN2,ENSG00000142751
chr1,ENSG00000226698,ENSG00000226698
chr1,ENSG00000289554,ENSG00000289554
chr1,GPATCH3,ENSG00000198746
chr1,NUDC,ENSG00000090273
chr1,NR0B2,ENSG00000131910
chr1,KDF1,ENSG00000175707
chr1,RPL12P13,ENSG00000172746
chr1,RPL32P6,ENSG00000224064
chr1,OSTCP2,ENSG00000225294
chr1,TRNP1,ENSG00000253368
chr1,TENT5B,ENSG00000158246
chr1,SLC9A1,ENSG00000090020
chr1,ENSG00000229985,ENSG00000229985
chr1,CHCHD3P3,ENSG00000214973
chr1,NPM1P39,ENSG00000225159
chr1,SNRPEP7,ENSG00000225990
chr1,WDTC1-DT,ENSG00000224311
chr1,WDTC1,ENSG00000142784
chr1,ENSG00000243659,ENSG00000243659
chr1,TMEM222,ENSG00000186501
chr1,RNU6-48P,ENSG00000206888
chr1,ACTG1P20,ENSG00000241547
chr1,SYTL1,ENSG00000142765
chr1,MAP3K6,ENSG00000142733
chr1,FCN3,ENSG00000142748
chr1,CD164L2,ENSG00000174950
chr1,ENSG00000231207,ENSG00000231207
chr1,GPR3,ENSG00000181773
chr1,WASF2,ENSG00000158195
chr1,ENSG00000241169,ENSG00000241169
chr1,ENSG00000237429,ENSG00000237429
chr1,AHDC1,ENSG00000126705
chr1,FGR,ENSG00000000938
chr1,ENSG00000235912,ENSG00000235912
chr1,LINC02574,ENSG00000233975
chr1,IFI6,ENSG00000126709
chr1,ENSG00000225886,ENSG00000225886
chr1,RNU6-949P,ENSG00000206767
chr1,CHMP1AP1,ENSG00000226662
chr1,RNU6-424P,ENSG00000207095
chr1,ENSG00000287244,ENSG00000287244
chr1,FAM76A,ENSG00000009780
chr1,ENSG00000231344,ENSG00000231344
chr1,RPEP3,ENSG00000230833
chr1,STX12,ENSG00000117758
chr1,ENSG00000269971,ENSG00000269971
chr1,ENSG00000270031,ENSG00000270031
chr1,RNU6-1245P,ENSG00000223062
chr1,ENSG00000286433,ENSG00000286433
chr1,PPP1R8,ENSG00000117751
chr1,SCARNA1,ENSG00000252947
chr1,THEMIS2,ENSG00000130775
chr1,RPA2,ENSG00000117748
chr1,SMPDL3B,ENSG00000130768
chr1,ENSG00000227050,ENSG00000227050
chr1,XKR8,ENSG00000158156
chr1,EYA3,ENSG00000158161
chr1,ENSG00000238231,ENSG00000238231
chr1,RN7SL559P,ENSG00000240750
chr1,SPCS2P4,ENSG00000228589
chr1,ENSG00000228943,ENSG00000228943
chr1,ENSG00000289576,ENSG00000289576
chr1,ENSG00000214812,ENSG00000214812
chr1,RNU6-176P,ENSG00000253005
chr1,PTAFR,ENSG00000169403
chr1,DNAJC8,ENSG00000126698
chr1,ENSG00000290123,ENSG00000290123
chr1,ATP5IF1,ENSG00000130770
chr1,ENSG00000270605,ENSG00000270605
chr1,ENSG00000271398,ENSG00000271398
chr1,SESN2,ENSG00000130766
chr1,MED18,ENSG00000130772
chr1,PHACTR4,ENSG00000204138
chr1,ENSG00000229820,ENSG00000229820
chr1,RNU6ATAC27P,ENSG00000221216
chr1,RCC1,ENSG00000180198
chr1,SNHG3,ENSG00000242125
chr1,SNORA73A,ENSG00000274266
chr1,SNORA73B,ENSG00000200087
chr1,PRDX3P2,ENSG00000231468
chr1,ENSG00000279443,ENSG00000279443
chr1,TRNAU1AP,ENSG00000180098
chr1,SNHG12,ENSG00000197989
chr1,SNORD99,ENSG00000221539
chr1,SNORA61,ENSG00000278274
chr1,SNORA44,ENSG00000273544
chr1,SNORA16A,ENSG00000280498
chr1,TAF12,ENSG00000120656
chr1,RAB42,ENSG00000188060
chr1,TAF12-DT,ENSG00000229388
chr1,ENSG00000270103,ENSG00000270103
chr1,RNU11,ENSG00000274978
chr1,GMEB1,ENSG00000162419
chr1,ENSG00000252777,ENSG00000252777
chr1,ENSG00000289291,ENSG00000289291
chr1,YTHDF2,ENSG00000198492
chr1,OPRD1,ENSG00000116329
chr1,ENSG00000233427,ENSG00000233427
chr1,EPB41,ENSG00000159023
chr1,ENSG00000225616,ENSG00000225616
chr1,Metazoa_SRP,ENSG00000277958
chr1,TMEM200B,ENSG00000253304
chr1,ENSG00000225750,ENSG00000225750
chr1,SRSF4,ENSG00000116350
chr1,ENSG00000277916,ENSG00000277916
chr1,MECR,ENSG00000116353
chr1,ENSG00000237934,ENSG00000237934
chr1,PTPRU,ENSG00000060656
chr1,LINC01756,ENSG00000230523
chr1,ENSG00000225011,ENSG00000225011
chr1,ENSG00000228176,ENSG00000228176
chr1,ENSG00000284676,ENSG00000284676
chr1,ENSG00000270927,ENSG00000270927
chr1,LINC01648,ENSG00000233399
chr1,ENSG00000233372,ENSG00000233372
chr1,ENSG00000231251,ENSG00000231251
chr1,ENSG00000236335,ENSG00000236335
chr1,ENSG00000231949,ENSG00000231949
chr1,ENSG00000289710,ENSG00000289710
chr1,MATN1,ENSG00000162510
chr1,MATN1-AS1,ENSG00000186056
chr1,ENSG00000287510,ENSG00000287510
chr1,LAPTM5,ENSG00000162511
chr1,MIR4420,ENSG00000264773
chr1,ENSG00000229607,ENSG00000229607
chr1,LINC01778,ENSG00000223382
chr1,RN7SKP91,ENSG00000222784
chr1,ENSG00000235143,ENSG00000235143
chr1,SDC3,ENSG00000162512
chr1,RN7SL371P,ENSG00000266210
chr1,PUM1,ENSG00000134644
chr1,ENSG00000237329,ENSG00000237329
chr1,ENSG00000232768,ENSG00000232768
chr1,SELENOWP1,ENSG00000215900
chr1,ENSG00000225142,ENSG00000225142
chr1,NKAIN1,ENSG00000084628
chr1,SNRNP40,ENSG00000060688
chr1,ENSG00000229447,ENSG00000229447
chr1,ZCCHC17,ENSG00000121766
chr1,ENSG00000229044,ENSG00000229044
chr1,FABP3,ENSG00000121769
chr1,SERINC2,ENSG00000168528
chr1,EEF1A1P46,ENSG00000215899
chr1,RNU6-40P,ENSG00000206981
chr1,LDC1P,ENSG00000260386
chr1,LINC01226,ENSG00000284543
chr1,ENSG00000229167,ENSG00000229167
chr1,TINAGL1,ENSG00000142910
chr1,HCRTR1,ENSG00000121764
chr1,PEF1,ENSG00000162517
chr1,PEF1-AS1,ENSG00000235790
chr1,ENSG00000264078,ENSG00000264078
chr1,COL16A1,ENSG00000084636
chr1,ADGRB2,ENSG00000121753
chr1,MIR4254,ENSG00000266580
chr1,ENSG00000254545,ENSG00000254545
chr1,SPOCD1,ENSG00000134668
chr1,ENSG00000203620,ENSG00000203620
chr1,ENSG00000269967,ENSG00000269967
chr1,PTP4A2,ENSG00000184007
chr1,ENSG00000288678,ENSG00000288678
chr1,ENSG00000228634,ENSG00000228634
chr1,ENSG00000284702,ENSG00000284702
chr1,KHDRBS1,ENSG00000121774
chr1,ENSG00000203325,ENSG00000203325
chr1,TMEM39B,ENSG00000121775
chr1,MIR5585,ENSG00000266203
chr1,KPNA6,ENSG00000025800
chr1,ENSG00000250135,ENSG00000250135
chr1,TXLNA,ENSG00000084652
chr1,CCDC28B,ENSG00000160050
chr1,ENSG00000224066,ENSG00000224066
chr1,IQCC,ENSG00000160051
chr1,DCDC2B,ENSG00000222046
chr1,TMEM234,ENSG00000160055
chr1,EIF3I,ENSG00000084623
chr1,ENSG00000291132,ENSG00000291132
chr1,MTMR9LP,ENSG00000220785
chr1,ENSG00000290045,ENSG00000290045
chr1,FAM167B,ENSG00000183615
chr1,LCK,ENSG00000182866
chr1,HDAC1,ENSG00000116478
chr1,MARCKSL1,ENSG00000175130
chr1,ENSG00000233775,ENSG00000233775
chr1,TSSK3,ENSG00000162526
chr1,FAM229A,ENSG00000225828
chr1,BSDC1,ENSG00000160058
chr1,GAPDHP20,ENSG00000224333
chr1,ENSG00000270850,ENSG00000270850
chr1,LRRC37A12P,ENSG00000229259
chr1,RN7SL122P,ENSG00000263529
chr1,ENSG00000254553,ENSG00000254553
chr1,ZBTB8B,ENSG00000273274
chr1,ZBTB8A,ENSG00000160062
chr1,ZBTB8OS,ENSG00000176261
chr1,RBBP4,ENSG00000162521
chr1,SYNC,ENSG00000162520
chr1,ENSG00000224409,ENSG00000224409
chr1,KIAA1522,ENSG00000162522
chr1,YARS1,ENSG00000134684
chr1,S100PBP,ENSG00000116497
chr1,FNDC5,ENSG00000160097
chr1,HPCA,ENSG00000121905
chr1,TMEM54,ENSG00000121900
chr1,ENSG00000287691,ENSG00000287691
chr1,RNF19B,ENSG00000116514
chr1,ENSG00000278966,ENSG00000278966
chr1,ENSG00000217644,ENSG00000217644
chr1,ENSG00000239670,ENSG00000239670
chr1,ENSG00000236065,ENSG00000236065
chr1,AK2,ENSG00000004455
chr1,AZIN2,ENSG00000142920
chr1,ENSG00000278997,ENSG00000278997
chr1,TRIM62,ENSG00000116525
chr1,ENSG00000279179,ENSG00000279179
chr1,ENSG00000284721,ENSG00000284721
chr1,ZNF362,ENSG00000160094
chr1,ENSG00000270115,ENSG00000270115
chr1,A3GALT2,ENSG00000184389
chr1,ENSG00000225313,ENSG00000225313
chr1,PHC2,ENSG00000134686
chr1,MIR3605,ENSG00000284154
chr1,RN7SKP16,ENSG00000222112
chr1,PHC2-AS1,ENSG00000233246
chr1,TLR12P,ENSG00000234512
chr1,ZSCAN20,ENSG00000121903
chr1,ENSG00000235907,ENSG00000235907
chr1,CSMD2,ENSG00000121904
chr1,HSPD1P14,ENSG00000227000
chr1,HMGB4,ENSG00000176256
chr1,CSMD2-AS1,ENSG00000231163
chr1,RNA5SP42,ENSG00000201148
chr1,C1orf94,ENSG00000142698
chr1,ENSG00000270241,ENSG00000270241
chr1,ENSG00000287703,ENSG00000287703
chr1,MIR552,ENSG00000207941
chr1,SMIM12,ENSG00000163866
chr1,GJB5,ENSG00000189280
chr1,GJB4,ENSG00000189433
chr1,ENSG00000255811,ENSG00000255811
chr1,GJB3,ENSG00000188910
chr1,GJA4,ENSG00000187513
chr1,ENSG00000230163,ENSG00000230163
chr1,DLGAP3,ENSG00000116544
chr1,ENSG00000284773,ENSG00000284773
chr1,GPR199P,ENSG00000241014
chr1,TMEM35B,ENSG00000243749
chr1,ENSG00000271741,ENSG00000271741
chr1,ZMYM6,ENSG00000163867
chr1,ZMYM1,ENSG00000197056
chr1,RPL12P45,ENSG00000233940
chr1,EFCAB14P1,ENSG00000228348
chr1,ENSG00000284640,ENSG00000284640
chr1,SFPQ,ENSG00000116560
chr1,ZMYM4,ENSG00000146463
chr1,RN7SL503P,ENSG00000240374
chr1,SNORA62,ENSG00000201542
chr1,RPL5P4,ENSG00000229994
chr1,ZMYM4-AS1,ENSG00000227409
chr1,KIAA0319L,ENSG00000142687
chr1,ENSG00000236274,ENSG00000236274
chr1,NCDN,ENSG00000020129
chr1,TFAP2E-AS1,ENSG00000239636
chr1,TFAP2E,ENSG00000116819
chr1,PSMB2,ENSG00000126067
chr1,C1orf216,ENSG00000142686
chr1,CLSPN,ENSG00000092853
chr1,ENSG00000232335,ENSG00000232335
chr1,AGO4,ENSG00000134698
chr1,AGO1,ENSG00000092847
chr1,CFAP97P1,ENSG00000271164
chr1,ENSG00000286899,ENSG00000286899
chr1,ENSG00000271914,ENSG00000271914
chr1,AGO3,ENSG00000126070
chr1,ENSG00000271554,ENSG00000271554
chr1,ENSG00000232862,ENSG00000232862
chr1,TEKT2,ENSG00000092850
chr1,ADPRS,ENSG00000116863
chr1,COL8A2,ENSG00000171812
chr1,TRAPPC3,ENSG00000054116
chr1,MAP7D1,ENSG00000116871
chr1,RN7SL131P,ENSG00000264592
chr1,THRAP3,ENSG00000054118
chr1,UBE2V2P4,ENSG00000231849
chr1,SH3D21,ENSG00000214193
chr1,EVA1B,ENSG00000142694
chr1,ENSG00000286379,ENSG00000286379
chr1,STK40,ENSG00000196182
chr1,LSM10,ENSG00000181817
chr1,RNU4-27P,ENSG00000222821
chr1,OSCP1,ENSG00000116885
chr1,SNORA63C,ENSG00000201448
chr1,MRPS15,ENSG00000116898
chr1,CSF3R,ENSG00000119535
chr1,FTLP18,ENSG00000230214
chr1,ENSG00000284705,ENSG00000284705
chr1,ENSG00000284720,ENSG00000284720
chr1,ENSG00000234481,ENSG00000234481
chr1,GRIK3,ENSG00000163873
chr1,ENSG00000284650,ENSG00000284650
chr1,ENSG00000223944,ENSG00000223944
chr1,MIR4255,ENSG00000264698
chr1,RNU6-636P,ENSG00000207328
chr1,RNA5SP43,ENSG00000252368
chr1,RPS29P6,ENSG00000230451
chr1,ZC3H12A-DT,ENSG00000233621
chr1,ZC3H12A,ENSG00000163874
chr1,MIR6732,ENSG00000283724
chr1,MEAF6,ENSG00000163875
chr1,MIR5581,ENSG00000263675
chr1,SNIP1,ENSG00000163877
chr1,FTH1P1,ENSG00000232273
chr1,ENSG00000237749,ENSG00000237749
chr1,DNALI1,ENSG00000163879
chr1,GNL2,ENSG00000134697
chr1,ENSG00000284748,ENSG00000284748
chr1,RSPO1,ENSG00000169218
chr1,C1orf109,ENSG00000116922
chr1,CDCA8,ENSG00000134690
chr1,EPHA10,ENSG00000183317
chr1,ACTN4P2,ENSG00000214141
chr1,ENSG00000227416,ENSG00000227416
chr1,MANEAL,ENSG00000185090
chr1,ENSG00000233728,ENSG00000233728
chr1,YRDC,ENSG00000196449
chr1,C1orf122,ENSG00000197982
chr1,MTF1,ENSG00000188786
chr1,ENSG00000235673,ENSG00000235673
chr1,ENSG00000230955,ENSG00000230955
chr1,INPP5B,ENSG00000204084
chr1,SNORA63,ENSG00000252448
chr1,RNU6-584P,ENSG00000222282
chr1,SF3A3,ENSG00000183431
chr1,RNU6-510P,ENSG00000212541
chr1,FHL3,ENSG00000183386
chr1,UTP11,ENSG00000183520
chr1,POU3F1,ENSG00000185668
chr1,MIR3659HG,ENSG00000224592
chr1,ENSG00000223589,ENSG00000223589
chr1,MIR3659,ENSG00000265596
chr1,LINC02786,ENSG00000284623
chr1,ENSG00000286552,ENSG00000286552
chr1,ENSG00000287987,ENSG00000287987
chr1,LINC01343,ENSG00000237290
chr1,ENSG00000275350,ENSG00000275350
chr1,RNU6-753P,ENSG00000200796
chr1,LINC01685,ENSG00000238063
chr1,HSPA5P1,ENSG00000215895
chr1,ENSG00000284632,ENSG00000284632
chr1,RRAGC,ENSG00000116954
chr1,ENSG00000273637,ENSG00000273637
chr1,RRAGC-DT,ENSG00000228436
chr1,MYCBP,ENSG00000214114
chr1,ENSG00000274944,ENSG00000274944
chr1,GJA9,ENSG00000131233
chr1,RHBDL2,ENSG00000158315
chr1,RNU6-605P,ENSG00000199963
chr1,EIF1P2,ENSG00000235549
chr1,AKIRIN1,ENSG00000174574
chr1,NDUFS5,ENSG00000168653
chr1,MACF1,ENSG00000127603
chr1,RNU6-608P,ENSG00000206654
chr1,RNA5SP44,ENSG00000222378
chr1,ENSG00000287422,ENSG00000287422
chr1,ENSG00000226438,ENSG00000226438
chr1,HSPE1P8,ENSG00000217897
chr1,BMP8A,ENSG00000183682
chr1,OXCT2P1,ENSG00000237624
chr1,PPIEL,ENSG00000291129
chr1,PABPC4,ENSG00000090621
chr1,PABPC4-AS1,ENSG00000228060
chr1,SNORA55,ENSG00000201457
chr1,HEYL,ENSG00000163909
chr1,ENSG00000225903,ENSG00000225903
chr1,NT5C1A,ENSG00000116981
chr1,HPCAL4,ENSG00000116983
chr1,PPIE,ENSG00000084072
chr1,ENSG00000225333,ENSG00000225333
chr1,RNU7-121P,ENSG00000252413
chr1,ENSG00000289711,ENSG00000289711
chr1,BMP8B,ENSG00000116985
chr1,OXCT2,ENSG00000198754
chr1,BMP8B-AS1,ENSG00000285905
chr1,ENSG00000261798,ENSG00000261798
chr1,ENSG00000229213,ENSG00000229213
chr1,ENSG00000284719,ENSG00000284719
chr1,LINC02811,ENSG00000284678
chr1,TRIT1,ENSG00000043514
chr1,MYCL,ENSG00000116990
chr1,MYCL-AS1,ENSG00000236546
chr1,MFSD2A,ENSG00000168389
chr1,ENSG00000228477,ENSG00000228477
chr1,CAP1,ENSG00000131236
chr1,PPT1,ENSG00000131238
chr1,OAZ1P1,ENSG00000226745
chr1,RLF,ENSG00000117000
chr1,RNU6-1237P,ENSG00000207508
chr1,TMCO2,ENSG00000188800
chr1,ZMPSTE24-DT,ENSG00000259943
chr1,ZMPSTE24,ENSG00000084073
chr1,ENSG00000231296,ENSG00000231296
chr1,COL9A2,ENSG00000049089
chr1,ENSG00000227311,ENSG00000227311
chr1,SMAP2,ENSG00000084070
chr1,ENSG00000213172,ENSG00000213172
chr1,ENSG00000290111,ENSG00000290111
chr1,ENSG00000284677,ENSG00000284677
chr1,ZFP69B,ENSG00000187801
chr1,ENSG00000260920,ENSG00000260920
chr1,ENSG00000279667,ENSG00000279667
chr1,ZFP69,ENSG00000187815
chr1,EXO5-DT,ENSG00000238287
chr1,EXO5,ENSG00000164002
chr1,ENSG00000227278,ENSG00000227278
chr1,ENSG00000238186,ENSG00000238186
chr1,ZNF684,ENSG00000117010
chr1,ENSG00000286838,ENSG00000286838
chr1,ENSG00000236505,ENSG00000236505
chr1,GTF2F2P2,ENSG00000233910
chr1,RIMS3,ENSG00000117016
chr1,ENSG00000287743,ENSG00000287743
chr1,ENSG00000237899,ENSG00000237899
chr1,NFYC-AS1,ENSG00000272145
chr1,NFYC,ENSG00000066136
chr1,MIR30E,ENSG00000198974
chr1,MIR30C1,ENSG00000207962
chr1,KCNQ4,ENSG00000117013
chr1,RN7SL326P,ENSG00000264582
chr1,CITED4,ENSG00000179862
chr1,ENSG00000229528,ENSG00000229528
chr1,ENSG00000228940,ENSG00000228940
chr1,ENSG00000286668,ENSG00000286668
chr1,UBE2V1P8,ENSG00000233118
chr1,CTPS1,ENSG00000171793
chr1,SLFNL1-AS1,ENSG00000281207
chr1,SLFNL1,ENSG00000171790
chr1,SCMH1,ENSG00000010803
chr1,RPL23AP17,ENSG00000215893
chr1,ENSG00000287400,ENSG00000287400
chr1,SCMH1-DT,ENSG00000235358
chr1,RPL36AP9,ENSG00000213987
chr1,ENSG00000291157,ENSG00000291157
chr1,ENSG00000286640,ENSG00000286640
chr1,FOXO6,ENSG00000204060
chr1,FOXO6-AS1,ENSG00000229901
chr1,RNA5SP45,ENSG00000252563
chr1,EDN2,ENSG00000127129
chr1,HIVEP3,ENSG00000127124
chr1,ENSG00000230881,ENSG00000230881
chr1,ENSG00000230638,ENSG00000230638
chr1,ENSG00000284895,ENSG00000284895
chr1,ENSG00000287587,ENSG00000287587
chr1,HNRNPFP1,ENSG00000227538
chr1,ENSG00000228776,ENSG00000228776
